antecedente,consequente,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"acucar, hortifruti","leite, pao",0.179,0.624,0.111,0.6201117318435755,0.993768801031371,-0.0006959999999999883,0.9897647058823531,-0.007579470090496133
"acucar, hortifruti",leite,0.179,0.63,0.112,0.6256983240223464,0.9931719428926132,-0.0007699999999999929,0.9885074626865672,-0.008304393779254038
"cafe, carne",pao,0.105,0.633,0.066,0.6285714285714287,0.9930038366057324,-0.0004649999999999932,0.9880769230769233,-0.007810531620055317
"cerveja, hortifruti","leite, pao",0.176,0.624,0.109,0.6193181818181819,0.9924970862470863,-0.0008239999999999914,0.9877014925373135,-0.009090909090908997
"carne, hortifruti",leite,0.128,0.63,0.08,0.625,0.9920634920634921,-0.0006400000000000017,0.9866666666666667,-0.009090909090909115
"carne, feijao, hortifruti",leite,0.12,0.63,0.075,0.625,0.9920634920634921,-0.0006000000000000033,0.9866666666666667,-0.009009009009009058
"acucar, cafe, hortifruti",pao,0.172,0.633,0.108,0.627906976744186,0.9919541496748595,-0.0008759999999999879,0.9863125,-0.009700996677740732
"acucar, limpeza",arroz,0.105,0.519,0.054,0.5142857142857143,0.9909165978530141,-0.0004950000000000024,0.9902941176470589,-0.010138248847926317
"arroz, frango",leite,0.271,0.63,0.169,0.6236162361623616,0.9898670415275581,-0.0017300000000000093,0.9830392156862745,-0.013847643899432561
"arroz, cerveja, refrigerante",pao,0.099,0.633,0.062,0.6262626262626262,0.9893564395934062,-0.0006670000000000009,0.9819729729729727,-0.011799253480514443
"arroz, refrigerante",pao,0.107,0.633,0.067,0.6261682242990655,0.9892073053697717,-0.0007309999999999955,0.9817250000000002,-0.012070275089990349
"carne, hortifruti","leite, pao",0.128,0.624,0.079,0.6171875,0.989082532051282,-0.0008719999999999978,0.982204081632653,-0.012499999999999968
"acucar, cafe, manteiga",arroz,0.113,0.519,0.058,0.5132743362831859,0.9889678926458302,-0.0006470000000000017,0.9882363636363637,-0.012420094830399511
"arroz, refrigerante","leite, pao",0.107,0.624,0.066,0.6168224299065421,0.9884974838245867,-0.0007679999999999909,0.981268292682927,-0.012863028841322328
"feijao, frango",leite,0.27,0.63,0.168,0.6222222222222222,0.9876543209876544,-0.0020999999999999908,0.9794117647058823,-0.016835016835016762
"arroz, feijao, frango",leite,0.27,0.63,0.168,0.6222222222222222,0.9876543209876544,-0.0020999999999999908,0.9794117647058823,-0.016835016835016762
"acucar, cafe, hortifruti",leite,0.172,0.63,0.107,0.622093023255814,0.9874492432631967,-0.00136,0.9790769230769231,-0.015118502378940817
"cerveja, hortifruti",pao,0.176,0.633,0.11,0.625,0.9873617693522907,-0.0014079999999999926,0.9786666666666667,-0.015296367112810625
"carne, hortifruti",pao,0.128,0.633,0.08,0.625,0.9873617693522907,-0.0010239999999999971,0.9786666666666667,-0.014466546112115689
"carne, feijao, hortifruti",pao,0.12,0.633,0.075,0.625,0.9873617693522907,-0.0009600000000000025,0.9786666666666667,-0.01433691756272405
"arroz, feijao, refrigerante",pao,0.104,0.633,0.065,0.625,0.9873617693522907,-0.0008319999999999994,0.9786666666666667,-0.01408450704225351
frango,leite,0.288,0.63,0.179,0.6215277777777778,0.9865520282186949,-0.0024399999999999977,0.9776146788990826,-0.018785415126878525
"hortifruti, leite, pao",feijao,0.309,0.512,0.156,0.5048543689320388,0.9860436893203883,-0.0022080000000000155,0.9855686274509804,-0.020071997381913526
"hortifruti, pao",feijao,0.313,0.512,0.158,0.5047923322683706,0.9859225239616614,-0.002256000000000008,0.9854451612903226,-0.020360643309687624
"acucar, cafe, manteiga",feijao,0.113,0.512,0.057,0.504424778761062,0.9852046460176991,-0.0008560000000000026,0.9847142857142857,-0.01664883788777599
"hortifruti, leite",feijao,0.312,0.512,0.157,0.5032051282051282,0.982822516025641,-0.0027439999999999964,0.9822967741935483,-0.024774286746117702
"acucar, carne",leite,0.105,0.63,0.065,0.6190476190476191,0.982615268329554,-0.0011499999999999982,0.9712500000000001,-0.019384745048461837
refrigerante,arroz,0.21,0.519,0.107,0.5095238095238095,0.9817414441691897,-0.0019900000000000057,0.9806796116504853,-0.023000462320850734
hortifruti,feijao,0.49,0.512,0.246,0.5020408163265306,0.9805484693877551,-0.0048799999999999955,0.98,-0.03744054012582473
"acucar, feijao",leite,0.201,0.63,0.124,0.6169154228855721,0.9792308299770985,-0.002630000000000021,0.9658441558441557,-0.02585884805222918
"cerveja, pao, refrigerante",arroz,0.122,0.519,0.062,0.5081967213114754,0.9791844341261569,-0.0013179999999999997,0.9780333333333333,-0.023639559493489254
"arroz, refrigerante",leite,0.107,0.63,0.066,0.6168224299065421,0.9790832220738764,-0.0014099999999999946,0.9656097560975612,-0.02336448598130832
limpeza,arroz,0.252,0.519,0.128,0.5079365079365079,0.978683059607915,-0.0027880000000000127,0.9775161290322579,-0.028295376121463205
"acucar, cafe, carne",leite,0.099,0.63,0.061,0.6161616161616161,0.9780343113676446,-0.0013700000000000032,0.9639473684210526,-0.024320533986614885
"arroz, cerveja, refrigerante",leite,0.099,0.63,0.061,0.6161616161616161,0.9780343113676446,-0.0013700000000000032,0.9639473684210526,-0.024320533986614885
"acucar, carne",pao,0.105,0.633,0.065,0.6190476190476191,0.9779583239298879,-0.001464999999999994,0.963375,-0.024564050972501576
"feijao, refrigerante",pao,0.105,0.633,0.065,0.6190476190476191,0.9779583239298879,-0.001464999999999994,0.963375,-0.024564050972501576
"acucar, cafe, feijao",leite,0.19,0.63,0.117,0.6157894736842106,0.9774436090225564,-0.002699999999999994,0.9630136986301371,-0.027700831024930688
cerveja,pao,0.338,0.633,0.209,0.6183431952662721,0.9768454901520887,-0.004954000000000014,0.9615968992248061,-0.03456793569275436
"arroz, feijao, refrigerante",leite,0.104,0.63,0.064,0.6153846153846154,0.9768009768009769,-0.0015199999999999936,0.9620000000000001,-0.025822234302799563
"cafe, carne","leite, pao",0.105,0.624,0.064,0.6095238095238096,0.9768009768009769,-0.0015199999999999936,0.9629268292682929,-0.02585034013605431
"feijao, refrigerante","leite, pao",0.105,0.624,0.064,0.6095238095238096,0.9768009768009769,-0.0015199999999999936,0.9629268292682929,-0.02585034013605431
cerveja,leite,0.338,0.63,0.208,0.6153846153846153,0.9768009768009767,-0.004940000000000028,0.9619999999999997,-0.03463361283266515
cerveja,"leite, pao",0.338,0.624,0.206,0.6094674556213017,0.9767106660597783,-0.0049120000000000275,0.9627878787878785,-0.03476685258061795
refrigerante,feijao,0.21,0.512,0.105,0.5,0.9765625,-0.0025200000000000083,0.976,-0.02948402948402958
"acucar, feijao",pao,0.201,0.633,0.124,0.6169154228855721,0.9745899255696242,-0.0032330000000000136,0.9580129870129869,-0.03160034796547726
"cafe, feijao",leite,0.202,0.63,0.124,0.6138613861386139,0.9743831526009744,-0.003260000000000013,0.9582051282051282,-0.03189449379720593
"acucar, cafe, carne",pao,0.099,0.633,0.061,0.6161616161616161,0.9733990776644804,-0.0016670000000000018,0.9561315789473683,-0.029437733983188556
"acucar, arroz, feijao",leite,0.199,0.63,0.122,0.6130653266331658,0.9731195660843902,-0.003370000000000012,0.9562337662337662,-0.03333597119455557
"acucar, cafe, feijao",pao,0.19,0.633,0.117,0.6157894736842106,0.9728111748565728,-0.003269999999999995,0.9552054794520548,-0.03335373317013459
"acucar, feijao","leite, pao",0.201,0.624,0.122,0.6069651741293531,0.9727005995662711,-0.0034240000000000104,0.9566582278481011,-0.03393391607698569
"acucar, arroz",leite,0.204,0.63,0.125,0.6127450980392157,0.9726112667289138,-0.0035199999999999954,0.9554430379746837,-0.034168122694622355
"cerveja, leite, refrigerante",arroz,0.121,0.519,0.061,0.5041322314049587,0.9713530470230417,-0.001798999999999995,0.9700166666666666,-0.0324623768450683
"arroz, cerveja, hortifruti",leite,0.085,0.63,0.052,0.6117647058823529,0.9710550887021474,-0.0015500000000000097,0.9530303030303029,-0.03154895176063525
"acucar, arroz, cafe",leite,0.193,0.63,0.118,0.6113989637305699,0.9704745456040792,-0.00359000000000001,0.9521333333333332,-0.03633014896373067
"cafe, feijao, hortifruti",leite,0.09,0.63,0.055,0.6111111111111112,0.9700176366843034,-0.0017000000000000001,0.9514285714285715,-0.03285024154589372
"cafe, feijao",pao,0.202,0.633,0.124,0.6138613861386139,0.9697652229677944,-0.0038660000000000083,0.9504358974358974,-0.03760042015989426
"cafe, hortifruti",arroz,0.183,0.519,0.092,0.5027322404371585,0.9686555692430798,-0.0029770000000000074,0.9672857142857143,-0.038097797571057544
"acucar, arroz, feijao",pao,0.199,0.633,0.122,0.6130653266331658,0.9685076250129002,-0.003966999999999998,0.9484805194805195,-0.03901110247912752
"arroz, cafe, feijao",leite,0.2,0.63,0.122,0.61,0.9682539682539683,-0.0040000000000000036,0.9487179487179487,-0.039370078740157514
"acucar, arroz",pao,0.204,0.633,0.125,0.6127450980392157,0.9680017346591085,-0.004131999999999997,0.9476962025316457,-0.039871854253512404
"cafe, feijao","leite, pao",0.202,0.624,0.122,0.6039603960396039,0.9678852500634678,-0.004048000000000024,0.9493999999999999,-0.039919529801585966
"arroz, cafe",leite,0.205,0.63,0.125,0.6097560975609756,0.9678668215253581,-0.004149999999999987,0.948125,-0.04008693552282045
"feijao, refrigerante",leite,0.105,0.63,0.064,0.6095238095238096,0.9674981103552532,-0.002149999999999999,0.9475609756097563,-0.03617701497560153
hortifruti,arroz,0.49,0.519,0.246,0.5020408163265306,0.9673233455231803,-0.008309999999999984,0.9659426229508197,-0.062121551917470166
"cerveja, feijao, refrigerante",pao,0.098,0.633,0.06,0.6122448979591836,0.9672115291614274,-0.002034000000000008,0.946473684210526,-0.03622181857036023
"acucar, feijao, hortifruti",leite,0.087,0.63,0.053,0.6091954022988506,0.9669768290457946,-0.0018099999999999991,0.9467647058823531,-0.03605649514930575
"hortifruti, leite, pao",arroz,0.309,0.519,0.155,0.5016181229773463,0.9665089074708021,-0.005371000000000015,0.9651233766233767,-0.04775240940289497
"hortifruti, pao",arroz,0.313,0.519,0.157,0.5015974440894568,0.9664690637561788,-0.005447000000000007,0.9650833333333332,-0.048073358868903744
"arroz, cerveja, hortifruti",pao,0.085,0.633,0.052,0.6117647058823529,0.9664529318836538,-0.001805000000000008,0.9453030303030301,-0.036549559582869456
"acucar, arroz","leite, pao",0.204,0.624,0.123,0.6029411764705883,0.9662518853695325,-0.004295999999999994,0.9469629629629631,-0.042033579899025425
"arroz, cafe, hortifruti",leite,0.092,0.63,0.056,0.6086956521739131,0.9661835748792271,-0.0019599999999999965,0.9455555555555556,-0.03711558854718976
"acucar, arroz, cafe",pao,0.193,0.633,0.118,0.6113989637305699,0.965875140174676,-0.004169000000000006,0.9444133333333332,-0.04194375974646618
"cafe, feijao, hortifruti",pao,0.09,0.633,0.055,0.6111111111111112,0.9654203967000177,-0.0019699999999999995,0.9437142857142858,-0.037870049980776616
"cerveja, feijao, hortifruti",leite,0.084,0.63,0.051,0.6071428571428571,0.9637188208616779,-0.001920000000000005,0.9418181818181817,-0.039476930668640615
"arroz, cafe, feijao",pao,0.2,0.633,0.122,0.61,0.9636650868878357,-0.004600000000000021,0.941025641025641,-0.04500978473581233
"hortifruti, leite",arroz,0.312,0.519,0.156,0.5,0.9633911368015414,-0.005928000000000017,0.962,-0.0523415977961434
"arroz, cafe",pao,0.205,0.633,0.125,0.6097560975609756,0.9632797749778446,-0.0047649999999999915,0.9404374999999999,-0.045755713462646355
"acucar, arroz, hortifruti",leite,0.089,0.63,0.054,0.6067415730337079,0.9630818619582665,-0.0020699999999999955,0.940857142857143,-0.04037921348314598
"acucar, feijao, hortifruti",pao,0.087,0.633,0.053,0.6091954022988506,0.9623940004721179,-0.0020709999999999965,0.9390882352941177,-0.04104240982956791
"acucar, cafe",leite,0.373,0.63,0.226,0.6058981233243969,0.961743052895868,-0.008989999999999998,0.9388435374149662,-0.05965811058317626
"arroz, cafe, hortifruti",pao,0.092,0.633,0.056,0.6086956521739131,0.96160450580397,-0.002236000000000002,0.937888888888889,-0.042121919975887316
"arroz, cafe","leite, pao",0.205,0.624,0.123,0.6,0.9615384615384615,-0.004920000000000008,0.94,-0.047904191616766546
"acucar, carne","leite, pao",0.105,0.624,0.063,0.6,0.9615384615384615,-0.0025199999999999945,0.94,-0.04278074866310152
"acucar, cafe",pao,0.373,0.633,0.227,0.6085790884718499,0.961420360934992,-0.009109000000000006,0.937609589041096,-0.06015002839445849
cafe,leite,0.393,0.63,0.238,0.6055979643765903,0.9612666101215719,-0.009590000000000015,0.9381290322580644,-0.062250090876045175
cafe,pao,0.393,0.633,0.239,0.6081424936386768,0.9607306376598369,-0.009769000000000028,0.9365649350649349,-0.06309011766833306
acucar,leite,0.39,0.63,0.236,0.6051282051282051,0.9605209605209605,-0.009700000000000014,0.9370129870129869,-0.06312638292333732
acucar,pao,0.39,0.633,0.237,0.6076923076923076,0.9600194434317656,-0.009870000000000018,0.9354901960784312,-0.06390831390831402
"cerveja, feijao, hortifruti",pao,0.084,0.633,0.051,0.6071428571428571,0.9591514330850823,-0.0021720000000000073,0.934181818181818,-0.044428080510554885
"acucar, frango","leite, pao",0.112,0.624,0.067,0.5982142857142857,0.9586767399267399,-0.0028880000000000017,0.9358222222222222,-0.04629392151833807
"acucar, arroz, hortifruti",pao,0.089,0.633,0.054,0.6067415730337079,0.9585174929442463,-0.002336999999999999,0.9332285714285715,-0.045351341910694516
cafe,"leite, pao",0.393,0.624,0.235,0.5979643765903307,0.9582762445357864,-0.010232000000000019,0.9352405063291138,-0.06692962316110349
"acucar, cafe","leite, pao",0.373,0.624,0.223,0.5978552278820376,0.9581013267340346,-0.009751999999999983,0.9349866666666669,-0.0651989329624998
acucar,"leite, pao",0.39,0.624,0.233,0.5974358974358974,0.9574293228139382,-0.010360000000000008,0.9340127388535031,-0.06793888123811402
"cerveja, feijao, refrigerante",leite,0.098,0.63,0.059,0.6020408163265305,0.9556203433754452,-0.0027400000000000063,0.9297435897435895,-0.04896529540012163
"acucar, arroz, frango",leite,0.105,0.63,0.063,0.6,0.9523809523809523,-0.00315,0.9249999999999999,-0.05291005291005292
"acucar, feijao, frango",leite,0.105,0.63,0.063,0.6,0.9523809523809523,-0.00315,0.9249999999999999,-0.05291005291005292
"arroz, cerveja",pao,0.168,0.633,0.101,0.6011904761904762,0.9497479876626795,-0.0053440000000000015,0.9202388059701492,-0.05979233798782672
"acucar, frango",leite,0.112,0.63,0.067,0.5982142857142857,0.9495464852607709,-0.0035599999999999937,0.9208888888888889,-0.05645775183963451
"arroz, cerveja, feijao",pao,0.165,0.633,0.099,0.6,0.947867298578199,-0.005445000000000005,0.9175,-0.06179775280898882
"acucar, arroz, frango",pao,0.105,0.633,0.063,0.6,0.947867298578199,-0.003464999999999996,0.9175,-0.057894736842105186
"acucar, feijao, frango",pao,0.105,0.633,0.063,0.6,0.947867298578199,-0.003464999999999996,0.9175,-0.057894736842105186
"acucar, cafe, frango",leite,0.104,0.63,0.062,0.5961538461538461,0.9462759462759462,-0.0035199999999999954,0.9161904761904761,-0.059588299024918655
"acucar, frango",pao,0.112,0.633,0.067,0.5982142857142857,0.9450462649514781,-0.0038959999999999967,0.9134222222222221,-0.06145885916203932
"arroz, cerveja",leite,0.168,0.63,0.1,0.5952380952380952,0.9448223733938019,-0.005839999999999998,0.9141176470588235,-0.06558849955076368
"arroz, cerveja","leite, pao",0.168,0.624,0.099,0.5892857142857143,0.9443681318681318,-0.005832000000000004,0.9154782608695653,-0.06612244897959187
"arroz, cerveja, feijao",leite,0.165,0.63,0.098,0.593939393939394,0.9427609427609428,-0.005949999999999997,0.9111940298507464,-0.06778309409888353
"cerveja, feijao",pao,0.166,0.633,0.099,0.5963855421686747,0.9421572546108604,-0.006078,0.9092835820895522,-0.06856640043319344
"acucar, cafe, frango",pao,0.104,0.633,0.062,0.5961538461538461,0.9417912261514158,-0.003832000000000002,0.9087619047619048,-0.06452916610534828
"cerveja, feijao",leite,0.166,0.63,0.098,0.5903614457831325,0.9370816599732262,-0.0065800000000000025,0.903235294117647,-0.07450856055802157
"cerveja, feijao","leite, pao",0.166,0.624,0.097,0.5843373493975903,0.9364380599320358,-0.0065840000000000065,0.9045797101449274,-0.07526119658901267
"acucar, cafe, cerveja",pao,0.122,0.633,0.072,0.5901639344262295,0.9323284904047859,-0.005226000000000008,0.8954799999999999,-0.07635662312615073
"arroz, cafe, frango",leite,0.104,0.63,0.061,0.5865384615384616,0.931013431013431,-0.004519999999999996,0.8948837209302326,-0.07638231715560356
"cafe, feijao, frango",leite,0.104,0.63,0.061,0.5865384615384616,0.931013431013431,-0.004519999999999996,0.8948837209302326,-0.07638231715560356
"arroz, cafe, frango",pao,0.104,0.633,0.061,0.5865384615384616,0.9266010450844574,-0.004832000000000003,0.8876279069767442,-0.0812264658418505
"cafe, feijao, frango",pao,0.104,0.633,0.061,0.5865384615384616,0.9266010450844574,-0.004832000000000003,0.8876279069767442,-0.0812264658418505
"cafe, frango","leite, pao",0.111,0.624,0.064,0.5765765765765766,0.924000924000924,-0.005264000000000005,0.888,-0.08468468468468475
"acucar, cafe, cerveja",leite,0.122,0.63,0.071,0.5819672131147541,0.9237574811345303,-0.005860000000000004,0.8850980392156862,-0.08592627349775658
"acucar, cerveja",pao,0.131,0.633,0.076,0.5801526717557252,0.9165129095667064,-0.0069230000000000125,0.8741272727272726,-0.09487850672221705
"cafe, frango",leite,0.111,0.63,0.064,0.5765765765765766,0.9152009152009152,-0.005930000000000005,0.8738297872340426,-0.09438767389297431
"cafe, cerveja",pao,0.13,0.633,0.075,0.5769230769230769,0.911410864017499,-0.007290000000000005,0.8674545454545454,-0.10049627791563281
"cafe, frango",pao,0.111,0.633,0.064,0.5765765765765766,0.9108634701051762,-0.006263000000000005,0.8667446808510638,-0.09916243132411857
"acucar, cerveja",leite,0.131,0.63,0.075,0.5725190839694656,0.9087604507451835,-0.007530000000000009,0.8655357142857142,-0.10356921807303499
"acucar, cerveja","leite, pao",0.131,0.624,0.074,0.564885496183206,0.9052652182423174,-0.007744000000000001,0.8641403508771929,-0.10748091603053436
